date, pm25, pm10, o3, no2, so2, co
2023/1/25, 142, 73, 19, 17, 6, 5
2023/1/26, 151, 65, 19, 17, 7, 8
2023/1/27, 117, 69, 19, 17, 7, 8
2023/1/28, 135, 64, 11, 17, 7, 7
2023/1/29, 138, 44, 12, 18, 6, 4
2023/1/30, 86, 51, 14, 18, 6, 3
2023/1/31, 92, 55, 15, 17, 6, 5
2023/2/1, 105, 62, 16, 18, 7, 8
2023/2/2, 113, 64, 16, 18, 6, 6
2023/2/3, 118, 55, 18, 18, 6, 6
2023/2/4, 105, 64, 16, 20, 6, 7
2023/2/5, 123, 57, 16, 19, 6, 7
2023/2/6, 106, 61, 17, 17, 7, 4
2023/2/7, 99, 57, 18, 17, 6, 4
2023/2/8, 91, 60, 18, 19, 6, 5
2023/2/9, 108, 69, 14, 19, 7, 6
2023/2/10, 122, 73, 18, 17, 7, 3
2023/2/11, 117, 63, 20, 17, 7, 2
2023/2/12, 96, 55, 21, 16, 7, 5
2023/2/13, 85, 67, 17, 18, 7, 5
2023/2/14, 114, 61, 17, 18, 7, 7
2023/2/15, 98, 69, 20, 18, 6, 9
2023/2/16, 125, 84, 25, 18, 6, 10
2023/2/17, 147, 83, 24, 19, 4, 6
2023/2/18, 157, 74, 21, 19, 4, 8
2023/2/19, 149, 79, 20, 15, 4, 8
2023/2/20, 145, 69, 19, 12, 4, 7
2023/2/21, 112, 71, 17, 20, 4, 6
2023/2/22, 137, 66, 18, 22, 3, 5
2023/2/23, 120, 70, 17, 23, 5, 6
2023/2/24, 127, 66, 20, 18, 5, 6
2023/2/25, 115, 68, 20, 21, 5, 6
2023/2/26, 123, 66, 20, 22, 4, 5
2023/2/27, 114, 72, 21, 18, 5, 3
2023/2/28, 121, 61, 19, 20, 4, 5
2023/3/1, 98, 69, 22, 19, 5, 5
2023/3/2, 117, 60, 19, 19, 4, 4
2023/3/3, 96, 55, 15, 22, 4, 1
2023/3/4, 92, 48, 17, 21, 5, 3
2023/3/5, 76, 55, 17, 22, 4, 3
2023/3/6, 95, 60, 18, 21, 4, 5
2023/3/7, 101, 57, 18, 23, 4, 4
2023/3/8, 98, 53, 17, 22, 4, 5
2023/3/9, 92, 130, 21, 21, 5, 6
2023/3/10, 101, 60, 20, 18, 4, 6
2023/3/11, 103, 62, 19, 17, 5, 5
2023/3/12, 108, 65, 19, 19, 4, 5
2023/3/13, 109, 64, 19, 23, 4, 5
2023/3/14, 105, 62, 17, 18, 3, 5
2023/3/15, 97, 62, 18, 12, 5, 4
2023/3/16, 94, 52, 18, 11, 6, 5
2023/3/17, 87, 52, 12, 11, 8, 2
2023/3/18, 92, 52, 16, 14, 6, 3
2023/3/19, 91, 46, 14, 24, 7, 3
2023/3/20, 85, 48, 17, 21, 6, 5
2023/3/21, 85, 58, 18, 21, 7, 6
2023/3/22, 109, 45, 18, 22, 6, 5
2023/3/23, 75, 50, 17, 21, 6, 5
2023/3/24, 83, 57, 13, 20, 9, 5
2023/3/25, 78, 64, 20, 19, 5, 5
2023/3/26, 101, 52, 18, 18, 6, 4
2023/3/27, 82, 54, 19, 18, 7, 6
2023/3/28, 86, 61, 23, 17, 7, 5
2023/3/29, 94, 62, 23, 18, 7, 3
2023/3/30, 92, 38, 23, 20, 7, 3
2023/3/31, 66, , , , , 
2022/10/1, 94, 58, 16, 3, 4, 6
2022/10/2, 85, 49, 14, 3, 5, 6
2022/10/3, 72, 64, 20, 2, 5, 7
2022/10/4, 77, 68, 17, 2, 7, 7
2022/10/5, 104, 59, 7, 3, 6, 6
2022/10/6, 71, 49, 5, 3, 6, 7
2022/10/7, 63, 43, 6, 3, 6, 5
2022/10/8, 65, 42, 4, 3, 6, 6
2022/10/9, 65, 64, 6, 3, 8, 4
2022/10/10, 75, 55, 8, 3, 6, 5
2022/10/11, 81, 53, 10, 3, 6, 6
2022/10/12, 73, 56, 13, 3, 6, 6
2022/10/13, 87, 62, 18, 2, 6, 6
2022/10/14, 91, 66, 9, 3, 8, 6
2022/10/15, 100, 61, 14, 2, 6, 6
2022/10/16, 93, , , , , 
2022/10/24, 136, 66, 21, 9, 7, 8
2022/10/25, 128, 70, 19, 10, 7, 6
2022/10/26, 134, 69, 18, 10, 6, 6
2022/10/27, 133, 76, 17, 9, 5, 5
2022/10/28, 136, 91, 17, 9, 5, 8
2022/10/29, 162, 83, 16, 8, 5, 8
2022/10/30, 157, 89, 12, 10, 4, 8
2022/10/31, 155, 84, 15, 9, 5, 8
2022/11/1, 155, 88, 16, 10, 4, 7
2022/11/2, 142, 112, 14, 12, 5, 10
2022/11/3, 179, 111, 14, 12, 4, 11
2022/11/4, 180, 106, 16, 13, 4, 11
2022/11/5, 171, 99, 15, 12, 5, 10
2022/11/6, 166, 69, 13, 12, 6, 6
2022/11/7, 109, 78, 18, 12, 5, 6
2022/11/8, 143, 55, 8, 13, 5, 5
2022/11/9, 96, 60, 12, 15, 5, 6
2022/11/10, 104, 101, 14, 15, 4, 10
2022/11/11, 171, 73, 18, 13, 4, 5
2022/11/12, 123, 69, 16, 14, 4, 6
2022/11/13, 117, 73, 17, 16, 3, 7
2022/11/14, 130, 75, 19, 14, 3, 6
2022/11/15, 126, 74, 17, 13, 3, 6
2022/11/16, 129, 58, 14, 12, 5, 5
2022/11/17, 99, 65, 17, 12, 5, 6
2022/11/18, 113, 62, 17, 14, 6, 5
2022/11/19, 113, 69, 24, 14, 6, 6
2022/11/20, 133, 70, 20, 13, 6, 7
2022/11/21, 135, 64, 17, 12, 5, 5
2022/11/22, 106, 58, 16, 12, 5, 5
2022/11/23, 91, 64, 13, 12, 6, 5
2022/11/24, 100, 66, 14, 13, 4, 7
2022/11/25, 110, 72, 20, 15, 6, 9
2022/11/26, 130, 72, 19, 16, 5, 7
2022/11/27, 130, 74, 20, 16, 5, 8
2022/11/28, 133, 82, 20, 15, 5, 8
2022/11/29, 152, 82, 17, 16, 6, 10
2022/11/30, 152, 81, 19, 16, 5, 9
2022/12/1, 154, 75, 20, 17, 5, 8
2022/12/2, 142, 78, 18, 18, 5, 9
2022/12/3, 145, 85, 21, 16, 5, 8
2022/12/4, 158, 81, 17, 18, 6, 9
2022/12/5, 155, 77, 17, 18, 5, 10
2022/12/6, 139, 72, 19, 16, 5, 7
2022/12/7, 135, 74, 14, 19, 6, 9
2022/12/8, 139, 71, 12, 17, 6, 7
2022/12/9, 127, 67, 16, 17, 5, 8
2022/12/10, 121, 62, 15, 16, 6, 6
2022/12/11, 118, 65, 12, 17, 5, 8
2022/12/12, 117, 60, 18, 15, 7, 4
2022/12/13, 96, 62, 17, 15, 4, 5
2022/12/14, 102, 64, 14, 16, 7, 5
2022/12/15, 110, 68, 17, 15, 7, 7
2022/12/16, 118, 70, 18, 15, 6, 5
2022/12/17, 120, 64, 18, 15, 5, 8
2022/12/18, 123, 68, 16, 15, 4, 8
2022/12/19, 139, 78, 17, 16, 6, 8
2022/12/20, 149, 80, 14, 15, 6, 10
2022/12/21, 157, 76, 12, 14, 7, 9
2022/12/22, 151, 78, 14, 15, 7, 10
2022/12/23, 154, 78, 16, 14, 9, 6
2022/12/24, 145, 66, 17, 13, 8, 6
2022/12/25, 126, 69, 15, 15, 6, 9
2022/12/26, 140, 75, 15, 16, 6, 9
2022/12/27, 150, 67, 15, 17, 4, 6
2022/12/28, 130, 72, 14, 16, 6, 10
2022/12/29, 128, 95, 15, 18, 4, 11
2022/12/30, 170, 84, 15, 16, 4, 8
2022/12/31, 160, 66, 16, 14, 3, 9
2023/1/1, 137, 72, 8, 15, 4, 7
2022/7/1, 71, 56, 17, 3, 5, 5
2022/7/2, 88, 60, 12, 3, 5, 6
2022/7/3, 83, 60, 13, 4, 6, 6
2022/7/4, 95, 60, 12, 3, 4, 6
2022/7/5, 106, 59, 8, 2, 5, 5
2022/7/6, 99, 51, 8, 3, 5, 5
2022/7/7, 84, 56, 8, 3, 6, 6
2022/7/8, 86, 53, 13, 4, 5, 4
2022/7/9, 90, 42, 7, 4, 6, 5
2022/7/10, 78, 44, 9, 4, 5, 6
2022/7/11, 75, 52, 9, 4, 6, 7
2022/7/12, 85, 51, 11, 5, 6, 6
2022/7/13, 86, 44, 7, 4, 7, 6
2022/7/14, 81, 53, 11, 2, 5, 5
2022/7/15, 83, 48, 11, 1, 5, 5
2022/7/16, 76, 53, 10, 1, 6, 5
2022/7/17, 91, 60, 9, 2, 6, 5
2022/7/18, 100, 66, 13, 2, 6, 5
2022/7/19, 109, 82, 5, 4, 9, 3
2022/7/20, 101, 53, 8, 4, 6, 6
2022/7/21, 83, 58, 12, 3, 7, 5
2022/7/22, 92, 58, 10, 2, 6, 6
2022/7/23, 98, 56, 2, 2, 7, 5
2022/7/24, 91, 49, 9, 2, 7, 4
2022/7/25, 93, 48, 9, 2, 7, 4
2022/7/26, 82, 47, 13, 3, 8, 4
2022/7/27, 87, 47, 8, 3, 7, 6
2022/7/28, 83, 48, 10, 2, 6, 5
2022/7/29, 84, 57, 8, 2, 7, 4
2022/7/30, 93, 51, 14, 2, 7, 4
2022/7/31, 87, 46, 13, 3, 8, 3
2022/8/1, 82, 48, 13, 1, 6, 4
2022/8/2, 80, 55, 13, 2, 7, 4
2022/8/3, 86, 57, 12, 3, 6, 4
2022/8/4, 86, 56, 12, 2, 7, 4
2022/8/5, 98, 56, 13, 1, 7, 5
2022/8/6, 98, 52, 4, 1, 5, 4
2022/8/7, 89, 54, 12, 1, 6, 4
2022/8/8, 90, 55, 13, 1, 7, 3
2022/8/9, 97, 53, 11, 1, 7, 2
2022/8/10, 82, 50, 9, 1, 6, 3
2022/8/11, 81, 53, 11, 2, 6, 4
2022/8/12, 86, 47, 9, 1, 6, 3
2022/8/13, 83, 48, 11, 2, 6, 4
2022/8/14, 78, 50, 10, 1, 6, 3
2022/8/15, 79, 47, 7, 1, 6, 3
2022/8/16, 76, 47, 11, 1, 7, 3
2022/8/17, 79, 45, 13, 2, 5, 3
2022/8/18, 81, 39, 12, 1, 6, 3
2022/8/19, 75, 41, 11, 1, 5, 5
2022/8/20, 78, 45, 9, 1, 7, 5
2022/8/21, 85, 55, 12, 1, 6, 5
2022/8/22, 93, 54, 9, 1, 6, 3
2022/8/23, 84, 59, 14, 1, 6, 4
2022/8/24, 79, 49, 11, 1, 5, 3
2022/8/25, 77, 60, 8, 1, 8, 2
2022/8/26, 83, 56, 15, 1, 7, 3
2022/8/27, 84, 60, 14, 1, 5, 3
2022/8/28, 108, 65, 12, 1, 6, 3
2022/8/29, 118, 59, 12, 1, 6, 3
2022/8/30, 99, 57, 14, 1, 5, 3
2022/8/31, 99, 51, 13, 1, 5, 2
2022/9/1, 104, 48, 8, 1, 5, 4
2022/9/2, 92, 50, 15, 1, 6, 2
2022/9/3, 115, 58, 14, 1, 5, 1
2022/9/4, 96, 60, 12, 1, 6, 3
2022/9/5, 90, 69, 15, 1, 5, 4
2022/9/6, 95, 72, 15, 1, 5, 5
2022/9/7, 97, 77, 17, 1, 4, 5
2022/9/8, 120, 83, 14, 1, 4, 5
2022/9/9, 103, 76, 13, 1, 5, 6
2022/9/10, 101, 72, 11, 2, 6, 4
2022/9/11, 87, 66, 16, 1, 4, 4
2022/9/12, 74, 65, 9, 3, 4, 5
2022/9/13, 69, 62, 10, 3, 5, 4
2022/9/14, 72, 63, 9, 3, 5, 5
2022/9/15, 76, 64, 13, 4, 5, 5
2022/9/16, 71, 75, 19, 3, 5, 4
2022/9/17, 89, 80, 15, 2, 5, 5
2022/9/18, 94, 79, 25, 2, 5, 6
2022/9/19, 109, 70, 13, 2, 5, 6
2022/9/20, 104, 57, 12, 2, 5, 5
2022/9/21, 85, 55, 11, 3, 5, 5
2022/9/22, 85, 51, 8, 3, 6, 6
2022/9/23, 80, 51, 12, 3, 5, 6
2022/9/24, 78, 66, 9, 1, 6, 5
2022/9/25, 93, 55, 11, 3, 5, 4
2022/9/26, 75, 55, 12, 3, 5, 6
2022/9/27, 74, 58, 13, 3, 4, 6
2022/9/28, 84, 57, 14, 2, 4, 7
2022/9/29, 82, 60, 13, 3, 4, 6
2022/9/30, 89, 60, 14, 3, 5, 7
2022/4/1, 104, 75, 13, 17, 5, 6
2022/4/2, 108, 81, 12, 17, 7, 6
2022/4/3, 123, 71, 21, 9, 5, 3
2022/4/4, 103, 71, 23, 17, 9, 11
2022/4/5, 102, 77, 11, 15, 7, 6
2022/4/6, 114, 75, 16, 15, 7, 5
2022/4/7, 112, 68, 14, 16, 5, 6
2022/4/8, 98, 70, 24, 10, 6, 3
2022/4/9, 101, 62, 17, 7, 6, 4
2022/4/10, 87, 77, 17, 14, 6, 4
2022/4/11, 104, 79, 35, 13, 7, 5
2022/4/12, 115, 82, 20, 7, 7, 3
2022/4/13, 109, 100, 13, 6, 6, 2
2022/4/14, 125, 82, 14, 9, 6, 4
2022/4/15, 116, 75, 14, 14, 6, 7
2022/4/16, 113, 82, 16, 11, 7, 4
2022/4/17, 115, 79, 27, 12, 6, 4
2022/4/18, 115, 67, 25, 9, 9, 9
2022/4/19, 92, 71, 18, 8, 4, 4
2022/4/20, 97, 72, 12, 12, 7, 6
2022/4/21, 96, 86, 19, 10, 7, 4
2022/4/22, 107, 75, 17, 16, 7, 5
2022/4/23, 117, 76, 24, 15, 7, 4
2022/4/24, 121, 80, 56, 11, 8, 2
2022/4/25, 118, 66, 33, 10, 12, 9
2022/4/26, 86, 79, 21, 14, 5, 6
2022/4/27, 115, 68, 22, 13, 5, 5
2022/4/28, 98, 69, 49, 3, 4, 3
2022/4/29, 80, 59, 35, 10, 6, 4
2022/4/30, 84, 78, 17, 7, 5, 4
2022/5/1, 107, 74, 19, 7, 4, 5
2022/5/2, 103, 116, 17, 7, 4, 4
2022/5/3, 130, 110, 17, 6, 4, 7
2022/5/4, 140, 80, 25, 9, 5, 6
2022/5/5, 115, 82, 9, 8, 5, 7
2022/5/6, 139, 78, 14, 28, 4, 7
2022/5/7, 131, 78, 17, 12, 4, 4
2022/5/8, 131, 82, 24, 7, 4, 4
2022/5/9, 139, 73, 15, 7, 4, 6
2022/5/10, 126, 76, 23, 9, 7, 7
2022/5/11, 135, 74, 11, 11, 6, 6
2022/5/12, 129, 84, 21, 9, 6, 4
2022/5/13, 148, 75, 23, 10, 7, 5
2022/5/14, 138, 66, 23, 9, 6, 5
2022/5/15, 114, 95, 21, 3, 7, 1
2022/5/16, 143, 104, 14, 9, 6, 4
2022/5/17, 157, 95, 19, 11, 6, 6
2022/5/18, 157, 93, 23, 9, 6, 6
2022/5/19, 158, 80, 26, 2, 5, 1
2022/5/20, 146, 115, 19, 4, 6, 2
2022/5/21, 160, 98, 23, 7, 5, 3
2022/5/22, 158, 47, 20, 6, 5, 3
2022/5/23, 79, 63, 15, 3, 7, 4
2022/5/24, 91, 63, 22, 5, 6, 3
2022/5/25, 105, 67, 21, 5, 6, 4
2022/5/26, 115, 78, 18, 7, 8, 4
2022/5/27, 120, 86, 16, 5, 7, 4
2022/5/28, 129, 104, 19, 4, 7, 4
2022/5/29, 140, 83, 16, 5, 10, 3
2022/5/30, 141, 90, 21, 7, 7, 7
2022/5/31, 143, 87, 13, 7, 7, 4
2022/6/1, 149, 76, 16, 6, 8, 5
2022/6/2, 134, 83, 19, 10, 7, 6
2022/6/3, 153, 72, 15, 7, 8, 3
2022/6/4, 132, 83, 19, 5, 8, 2
2022/6/5, 132, 85, 11, 5, 7, 3
2022/6/6, 135, 94, 21, 4, 7, 3
2022/6/7, 143, 104, 19, 3, 6, 1
2022/6/8, 143, 97, 20, 5, 6, 4
2022/6/9, 141, 79, 24, 6, 5, 4
2022/6/10, 122, 85, 25, 6, 7, 5
2022/6/11, 128, 68, 24, 5, 6, 5
2022/6/12, 103, 64, 11, 7, 5, 6
2022/6/13, 106, 59, 17, 7, 5, 4
2022/6/14, 88, 52, 13, 5, 6, 5
2022/6/15, 76, 50, 5, 8, 6, 6
2022/6/16, 73, 58, 17, 6, 7, 4
2022/6/17, 86, 44, 9, 6, 6, 7
2022/6/18, 71, 46, 6, 5, 6, 5
2022/6/19, 71, 56, 7, 4, 7, 7
2022/6/20, 87, 60, 11, 12, 6, 7
2022/6/21, 94, 67, 15, 7, 6, 6
2022/6/22, 107, 85, 17, 7, 8, 6
2022/6/23, 130, 77, 23, 8, 6, 8
2022/6/24, 139, 78, 19, 7, 8, 7
2022/6/25, 127, 73, 16, 6, 9, 7
2022/6/26, 115, 67, 15, 5, 7, 5
2022/6/27, 106, 78, 19, 4, 6, 5
2022/6/28, 114, 80, 14, 3, 7, 4
2022/6/29, 93, 56, 3, 3, 6, 5
2022/6/30, 62, 56, 4, 3, 5, 5
2022/1/3, 164, 91, 8, 21, 5, 12
2022/1/4, 155, 74, 5, 16, 5, 8
2022/1/5, 154, 74, 6, 11, 5, 7
2022/1/6, 151, 59, 4, 8, 4, 5
2022/1/7, 102, 46, 4, 10, 5, 3
2022/1/8, 85, 45, 8, 8, 5, 2
2022/1/9, 81, 51, 19, 11, 5, 5
2022/1/10, 94, 58, 8, 10, 7, 6
2022/1/11, 101, 57, 8, 8, 5, 5
2022/1/12, 99, 64, 9, 11, 5, 7
2022/1/13, 107, 62, 6, 11, 5, 6
2022/1/14, 116, 66, 6, 11, 6, 5
2022/1/15, 125, 66, 8, 9, 5, 4
2022/1/16, 124, 65, 5, 9, 5, 6
2022/1/17, 122, 60, 20, 11, 6, 6
2022/1/18, 114, 90, 4, 12, 7, 9
2022/1/19, 149, 84, 6, 11, 10, 12
2022/1/20, 143, 78, 5, 10, 5, 9
2022/1/21, 151, 73, 4, 10, 6, 8
2022/1/22, 150, 61, 7, 8, 6, 3
2022/1/23, 99, 58, 7, 12, 5, 6
2022/1/24, 100, 60, 7, 10, 5, 4
2022/1/25, 102, 67, 9, 10, 6, 6
2022/1/26, 118, 56, 23, 13, 10, 7
2022/1/27, 91, 65, 10, 12, 3, 5
2022/1/28, 106, 64, 15, 15, 5, 6
2022/1/29, 104, 60, 9, 13, 5, 6
2022/1/30, 95, 73, 16, 15, 5, 9
2022/1/31, 116, 84, 7, 13, 5, 9
2022/2/1, 143, 66, 24, 12, 11, 16
2022/2/2, 110, 82, 5, 11, 4, 8
2022/2/3, 156, 55, 8, 9, 5, 4
2022/2/4, 87, 61, 8, 13, 4, 7
2022/2/5, 100, 68, 8, 13, 5, 10
2022/2/6, 115, 75, 15, 14, 3, 10
2022/2/7, 134, 71, 6, 13, 3, 7
2022/2/8, 118, 57, 20, 12, 10, 11
2022/2/9, 80, 62, 8, 11, 6, 6
2022/2/10, 96, 64, 8, 12, 6, 6
2022/2/11, 98, 62, 8, 14, 6, 4
2022/2/12, 96, 62, 6, 15, 6, 6
2022/2/13, 90, 62, 15, 15, 7, 6
2022/2/14, 96, 67, 13, 16, 6, 7
2022/2/15, 96, 68, 8, 18, 7, 6
2022/2/16, 99, 74, 16, 19, 7, 7
2022/2/17, 109, 68, 7, 17, 7, 4
2022/2/18, 101, 52, 18, 13, 7, 4
2022/2/19, 89, 63, 18, 13, 7, 5
2022/2/20, 99, 69, 7, 15, 6, 6
2022/2/21, 97, 68, 11, 11, 7, 4
2022/2/22, 111, 73, 22, 10, 10, 5
2022/2/23, 106, 81, 15, 12, 4, 5
2022/2/24, 130, 82, 13, 12, 5, 5
2022/2/25, 122, 59, 7, 8, 5, 3
2022/2/26, 82, 52, 9, 8, 5, 2
2022/2/27, 81, 49, 22, 10, 5, 3
2022/2/28, 74, 60, 7, 15, 6, 5
2022/3/1, 93, 68, 17, 16, 5, 5
2022/3/2, 99, 68, 11, 11, 5, 4
2022/3/3, 98, 58, 16, 8, 5, 3
2022/3/4, 91, 50, 9, 9, 5, 3
2022/3/5, 74, 58, 7, 15, 5, 4
2022/3/6, 84, 66, 35, 14, 5, 4
2022/3/7, 100, 63, 23, 16, 11, 6
2022/3/8, 100, 64, 11, 12, 5, 5
2022/3/9, 87, 65, 11, 13, 5, 4
2022/3/10, 94, 65, 33, 14, 5, 4
2022/3/11, 93, 61, 6, 13, 5, 4
2022/3/12, 88, 66, 6, 13, 5, 4
2022/3/13, 95, 73, 36, 15, 4, 6
2022/3/14, 105, 71, 32, 15, 9, 7
2022/3/15, 103, 73, 11, 13, 5, 7
2022/3/16, 115, 73, 15, 15, 4, 6
2022/3/17, 104, 83, 6, 12, 4, 9
2022/3/18, 138, 72, 15, 16, 4, 6
2022/3/19, 117, 81, 8, 13, 4, 4
2022/3/20, 119, 90, 7, 14, 5, 5
2022/3/21, 123, 76, 37, 10, 5, 4
2022/3/22, 120, 80, 16, 19, 5, 7
2022/3/23, 130, 73, 32, 13, 6, 4
2022/3/24, 101, 76, 30, 8, 5, 3
2022/3/25, 106, 74, 14, 10, 5, 3
2022/3/26, 107, 77, 12, 16, 5, 4
2022/3/27, 109, 73, 36, 15, 5, 4
2022/3/28, 106, 77, 14, 17, 4, 5
2022/3/29, 107, 82, 15, 16, 6, 6
2022/3/30, 113, 88, 14, 15, 6, 6
2022/3/31, 127, 70, 37, 10, 6, 2
2021/10/1, 84, 55, 13, 13, 5, 6
2021/10/2, 86, 51, 14, 29, 5, 5
2021/10/3, 76, 51, 13, 22, 7, 6
2021/10/4, 73, 48, 18, 5, 5, 4
2021/10/5, 72, 54, 20, 10, 10, 4
2021/10/6, 81, 57, 23, 17, 7, 5
2021/10/7, 95, 65, 24, 14, 7, 5
2021/10/8, 106, 61, 18, 13, 4, 6
2021/10/9, 89, 61, 23, 9, 4, 6
2021/10/10, 93, 55, 13, 6, 5, 6
2021/10/11, 94, 60, 19, 8, 5, 8
2021/10/12, 104, 68, 25, 12, 4, 8
2021/10/13, 124, 66, 16, 10, 6, 8
2021/10/14, 116, 62, 32, 10, 3, 8
2021/10/15, 121, 69, 21, 9, 6, 9
2021/10/16, 134, 60, 8, 5, 7, 6
2021/10/17, 114, 39, 21, 5, 5, 7
2021/10/18, 77, 52, 14, 7, 2, 7
2021/10/19, 99, 60, 35, 13, 9, 12
2021/10/20, 120, 61, 14, 12, 4, 10
2021/10/21, 104, 60, 14, 12, 4, 8
2021/10/22, 106, 63, 9, 15, 5, 8
2021/10/23, 117, 60, 19, 13, 4, 7
2021/10/24, 113, 56, 11, 11, 5, 7
2021/10/25, 106, 56, 29, 10, 13, 7
2021/10/26, 108, 67, 14, 8, 4, 5
2021/10/27, 131, 73, 7, 12, 6, 5
2021/10/28, 142, 68, 21, 12, 3, 7
2021/10/29, 146, 71, 21, 11, 3, 6
2021/10/30, 154, 67, 15, 10, 4, 5
2021/10/31, 132, 68, 14, 14, 5, 7
2021/11/1, 137, 66, 12, 13, 6, 6
2021/11/2, 140, 75, 15, 15, 5, 7
2021/11/3, 150, 94, 14, 13, 6, 10
2021/11/4, 175, 109, 12, 11, 5, 10
2021/11/5, 174, 91, 14, 13, 5, 8
2021/11/6, 164, 93, 15, 14, 5, 9
2021/11/7, 163, 96, 21, 14, 5, 8
2021/11/8, 169, 91, 27, 16, 6, 7
2021/11/9, 165, 88, 14, 9, 3, 8
2021/11/10, 158, 86, 12, 15, 5, 9
2021/11/11, 153, 115, 9, 21, 5, 16
2021/11/12, 174, 102, 9, 19, 5, 11
2021/11/13, 105, 88, 10, 19, 5, 10
2021/11/14, 143, 86, 28, 27, 5, 13
2021/11/15, 160, 84, 13, 23, 11, 12
2021/11/16, 162, 92, 18, 24, 7, 12
2021/11/17, 154, 88, 18, 20, 8, 12
2021/11/18, 147, 90, 13, 28, 7, 12
2021/11/19, 157, 66, 17, 23, 6, 11
2021/11/20, 143, 81, 19, 26, 6, 11
2021/11/21, 151, 71, 17, 17, 6, 6
2021/11/22, 121, 54, 29, 20, 11, 11
2021/11/23, 90, 72, 14, 18, 4, 9
2021/11/24, 122, 69, 13, 25, 5, 10
2021/11/25, 119, 79, 17, 26, 4, 10
2021/11/26, 134, 85, 8, 24, 5, 11
2021/11/27, 153, 80, 14, 19, 4, 10
2021/11/28, 157, 66, 14, 22, 5, 9
2021/11/29, 136, 69, 6, 25, 5, 10
2021/11/30, 128, 94, 6, 30, 5, 16
2021/12/1, 151, 65, 10, 15, 5, 9
2021/12/2, 124, 61, 11, 15, 4, 7
2021/12/3, 110, 64, 11, 17, 4, 8
2021/12/4, 120, 65, 10, 19, 3, 8
2021/12/5, 127, 60, 11, 19, 4, 7
2021/12/6, 128, 62, 13, 18, 4, 7
2021/12/7, 121, 60, 37, 21, 7, 7
2021/12/8, 107, 74, 14, 17, 3, 8
2021/12/9, 123, 80, 14, 23, 4, 10
2021/12/10, 143, 73, 12, 23, 4, 8
2021/12/11, 124, 76, 14, 23, 4, 10
2021/12/12, 131, 77, 12, 22, 4, 10
2021/12/13, 143, 80, 12, 20, 3, 10
2021/12/14, 158, 77, 13, 23, 4, 10
2021/12/15, 159, 79, 21, 19, 9, 8
2021/12/16, 155, 66, 14, 11, 4, 5
2021/12/17, 126, 64, 13, 19, 3, 7
2021/12/18, 121, 68, 12, 23, 3, 11
2021/12/19, 130, 86, 11, 24, 3, 10
2021/12/20, 136, 79, 10, 23, 3, 9
2021/12/21, 132, 84, 11, 23, 3, 11
2021/12/22, 131, 90, 9, 22, 3, 13
2021/12/23, 151, 92, 11, 21, 3, 13
2021/12/24, 162, 92, 10, 20, 3, 12
2021/12/25, 164, 95, 9, 18, 3, 10
2021/12/26, 169, 79, 31, 18, 2, 10
2021/12/27, 154, 74, 4, 17, 10, 8
2021/12/28, 141, 66, 9, 16, 5, 7
2021/12/29, 123, 66, 10, 18, 5, 6
2021/12/30, 118, 57, 4, 11, 5, 2
2021/12/31, 95, , , , , 
2021/7/1, 73, 43, 26, 7, 5, 2
2021/7/2, 76, 37, 13, 6, 6, 3
2021/7/3, 77, 46, 21, 7, 5, 3
2021/7/4, 83, 49, 20, 7, 5, 3
2021/7/5, 80, 53, 17, 7, 5, 3
2021/7/6, 81, 49, 17, 12, 5, 3
2021/7/7, 75, 55, 10, 5, 5, 2
2021/7/8, 86, 41, 18, 3, 5, 3
2021/7/9, 83, 44, 24, 3, 5, 6
2021/7/10, 93, 74, 20, 2, 7, 5
2021/7/11, 101, 58, 31, 3, 8, 5
2021/7/12, 107, 230, 14, 4, 5, 5
2021/7/13, 145, 95, 12, 5, 5, 5
2021/7/14, 105, 82, 23, 17, 6, 4
2021/7/15, 95, 106, 12, 15, 6, 4
2021/7/16, 108, 95, 16, 7, 6, 5
2021/7/17, 124, 199, 11, 8, 6, 5
2021/7/18, 124, 63, 7, 7, 6, 6
2021/7/19, 176, 76, 23, 8, 7, 5
2021/7/20, 149, 53, 7, 4, 4, 5
2021/7/21, 86, 56, 13, 3, 5, 7
2021/7/22, 126, 68, 19, 4, 5, 5
2021/7/23, 136, 63, 10, 5, 5, 5
2021/7/24, 93, 60, 18, 5, 5, 5
2021/7/25, 83, 67, 13, 6, 4, 4
2021/7/26, 102, 65, 13, 4, 5, 3
2021/7/27, 92, 45, 26, 3, 4, 5
2021/7/28, 66, 43, 14, 2, 7, 7
2021/7/29, 65, 40, 11, 4, 4, 5
2021/7/30, 75, 42, 9, 8, 7, 5
2021/7/31, 90, 44, 10, 5, 5, 7
2021/8/1, 81, 45, 10, 4, 5, 7
2021/8/2, 84, 48, 10, 4, 6, 6
2021/8/3, 88, 41, 18, 4, 7, 6
2021/8/4, 76, 46, 14, 3, 4, 6
2021/8/5, 80, 51, 16, 3, 4, 6
2021/8/6, 94, 56, 9, 5, 6, 7
2021/8/7, 96, 60, 14, 6, 6, 9
2021/8/8, 76, 62, 11, 7, 6, 8
2021/8/9, 90, 62, 19, 9, 5, 6
2021/8/10, 87, 63, 15, 8, 6, 3
2021/8/11, 89, 63, 13, 8, 5, 3
2021/8/12, 84, 63, 16, 9, 5, 5
2021/8/13, 88, 61, 12, 9, 5, 6
2021/8/14, 83, 65, 15, 10, 5, 7
