date, pm25, pm10, o3, no2, so2, co
2021/4/16, 126, 83, 32, 8, 4, 3
2021/4/17, 141, 76, 33, 10, 4, 5
2021/4/18, 106, 72, 31, 11, 3, 4
2021/4/19, 111, 109, 30, 8, 4, 4
2021/4/20, 122, 96, 36, 6, 4, 3
2021/4/21, 129, 70, 35, 10, 3, 5
2021/4/22, 128, 92, 41, 5, 15, 4
2021/4/23, 128, 58, 36, 5, 1, 2
2021/4/24, 83, 64, 39, 8, , 4
2021/4/25, 118, 65, 35, 11, 3, 4
2021/4/26, 99, 65, 35, 13, 3, 4
2021/4/27, 100, 66, 34, 10, 4, 3
2021/4/28, 109, 82, 38, 7, 4, 2
2021/4/29, 121, 127, 38, 7, 4, 2
2021/4/30, 164, 114, 37, 7, 5, 3
2021/5/1, 163, 73, 22, 12, 3, 5
2021/5/2, 132, 54, 24, 11, 4, 4
2021/5/3, 136, 53, 29, 4, 7, 4
2021/5/4, 97, 60, 30, 3, 3, 2
2021/5/5, 130, 95, 36, 3, 3, 4
2021/5/6, 126, 75, 30, 3, 4, 4
2021/5/7, 151, 61, 35, 3, 4, 4
2021/5/8, 124, 57, 38, 3, 3, 3
2021/5/9, 115, 60, 33, 3, 4, 4
2021/5/10, 120, 62, 26, 3, 4, 4
2021/5/11, 114, 58, 36, 4, 4, 5
2021/5/12, 96, 57, 28, 9, 3, 2
2021/5/13, 103, 67, 26, 9, 4, 3
2021/5/14, 118, 103, 33, 8, 6, 3
2021/5/15, 111, 57, 41, 7, 2, 4
2021/5/16, 120, 48, 27, 6, 3, 3
2021/5/17, 103, 31, 23, 5, 2, 3
2021/5/18, 78, 39, 29, 3, 3, 4
2021/5/19, 98, 60, 34, 8, 2, 5
2021/5/20, 96, 64, 31, 10, 3, 3
2021/5/21, 85, 50, 24, 17, 10, 4
2021/5/22, 100, 91, 29, 10, 5, 3
2021/5/23, 110, 62, 33, 14, 7, 6
2021/5/24, 93, 73, 34, 12, 12, 5
2021/5/25, 111, 69, 32, 10, 8, 9
2021/5/26, 116, 55, 23, 7, 4, 5
2021/5/27, 90, 63, 32, 7, 3, 3
2021/5/28, 93, 53, 25, 7, 7, 3
2021/5/29, 92, 77, 25, 8, 7, 2
2021/5/30, 108, 80, 25, 8, 9, 2
2021/5/31, 122, 250, 30, 6, 8, 3
2021/6/1, 155, 56, 29, 7, 8, 3
2021/6/2, 102, 41, 27, 9, 8, 4
2021/6/3, 90, 59, 29, 8, 4, 3
2021/6/4, 83, 64, 33, 10, 14, 5
2021/6/5, 107, 58, 31, 8, 6, 12
2021/6/6, 91, 58, 26, 7, 10, 8
2021/6/7, 96, 53, 25, 7, 6, 3
2021/6/8, 100, 54, 22, 7, 6, 3
2021/6/9, 92, 49, 21, 6, 8, 4
2021/6/10, 96, 48, 21, 6, 7, 4
2021/6/11, 102, 57, 16, 4, 6, 3
2021/6/12, 114, 82, 20, 6, 10, 4
2021/6/13, 89, 60, 19, 7, 7, 3
2021/6/14, 86, 65, 26, 7, 6, 5
2021/6/15, 110, 59, 24, 5, 13, 11
2021/6/16, 92, 65, 27, 10, 2, 8
2021/6/17, 124, 48, 36, 8, 6, 5
2021/6/18, 92, 43, 32, 7, 6, 6
2021/6/19, 84, 69, 26, 6, 7, 6
2021/6/20, 86, 78, 24, 6, 7, 4
2021/6/21, 92, 81, 22, 7, 5, 4
2021/6/22, 99, 66, 25, 7, 9, 6
2021/6/23, 114, 53, 27, 7, 5, 5
2021/6/24, 97, 50, 23, 9, 2, 4
2021/6/25, 83, 44, 21, 9, 8, 8
2021/6/26, 85, 52, 21, 7, 3, 7
2021/6/27, 63, 58, 26, 9, 9, 4
2021/6/28, 107, 55, 27, 6, 7, 9
2021/6/29, 122, 57, 20, 5, 7, 4
2021/6/30, 110, 54, 20, 7, 4, 4
2021/1/4, 152, 73, 28, 8, 2, 5
2021/1/5, 140, 70, 31, 6, 2, 5
2021/1/6, 126, 65, 27, 9, 3, 7
2021/1/7, 107, 70, 25, 8, 5, 5
2021/1/8, 114, 71, 17, 7, 3, 6
2021/1/9, 130, 58, 29, 8, 3, 4
2021/1/10, 122, 43, 33, 10, 3, 4
2021/1/11, 91, 53, 24, 14, 3, 
2021/1/12, 96, 62, 26, 16, 3, 8
2021/1/13, 112, 59, 29, 16, 4, 9
2021/1/14, 113, 62, 33, 17, 4, 7
2021/1/15, 112, 65, 34, 18, 4, 8
2021/1/16, 117, 64, 36, 13, 4, 5
2021/1/17, 118, 91, 34, 13, 4, 10
2021/1/18, 156, 85, 36, 14, 4, 9
2021/1/19, 140, 73, 35, 15, 3, 9
2021/1/20, 111, 68, 30, 15, 3, 8
2021/1/21, 92, 68, 32, 17, 4, 7
2021/1/22, 101, 78, 34, 9, 3, 5
2021/1/23, 115, 76, 35, 6, 3, 4
2021/1/24, 144, 166, 36, 10, 3, 6
2021/1/25, 162, 83, 37, 13, 3, 6
2021/1/26, 119, 84, 34, 16, 3, 7
2021/1/27, 125, 78, 23, 18, 3, 9
2021/1/28, 138, 84, 31, 18, 5, 13
2021/1/29, 141, 79, 33, 19, 4, 8
2021/1/30, 129, 75, 29, 19, 5, 6
2021/1/31, 137, 84, 29, 23, 6, 11
2021/2/1, 115, 87, 31, 21, 5, 10
2021/2/2, 110, 79, 28, 20, 4, 10
2021/2/3, 126, 78, 32, 14, 4, 5
2021/2/4, 136, 69, 35, 9, 3, 5
2021/2/5, 135, 54, 30, 10, 4, 4
2021/2/6, 93, 73, 31, 17, 4, 8
2021/2/7, 116, 82, 32, 21, 5, 11
2021/2/8, 135, 80, 51, 20, 6, 9
2021/2/9, 127, 65, 31, 19, 3, 8
2021/2/10, 99, 73, 36, 17, 3, 8
2021/2/11, 131, 77, 34, 18, 3, 7
2021/2/12, 143, 93, 37, 17, 3, 6
2021/2/13, 139, 72, 38, 16, 3, 8
2021/2/14, 138, 90, 30, 24, 4, 11
2021/2/15, 136, 80, 33, 19, 3, 8
2021/2/16, 128, 119, 32, 15, 3, 7
2021/2/17, 129, 86, 34, 15, 3, 6
2021/2/18, 127, 63, 36, 14, 3, 6
2021/2/19, 118, 68, 42, 16, 4, 9
2021/2/20, 102, 73, 42, 19, 3, 8
2021/2/21, 112, 77, 43, 21, 3, 8
2021/2/22, 137, 72, 37, 21, 3, 9
2021/2/23, 119, 78, 34, 20, 2, 9
2021/2/24, 144, 59, 25, 11, 3, 6
2021/2/25, 88, 67, 24, 10, 2, 6
2021/2/26, 101, 71, 37, 9, 5, 5
2021/2/27, 123, 75, 29, 9, , 4
2021/2/28, 127, 65, 34, 8, 1, 3
2021/3/1, 120, 65, 34, 12, 2, 5
2021/3/2, 118, 72, 39, 17, 3, 7
2021/3/3, 127, 91, 30, 16, 3, 7
2021/3/4, 136, 57, 34, 8, 5, 7
2021/3/5, 112, 78, 29, 13, 3, 5
2021/3/6, 105, 65, 30, 6, 3, 3
2021/3/7, 96, 83, 24, 10, 3, 4
2021/3/8, 102, 74, 29, 12, 3, 5
2021/3/9, 96, 87, 30, 18, 4, 8
2021/3/10, 115, 71, 39, 8, 3, 3
2021/3/11, 99, 58, 30, 11, 4, 4
2021/3/12, 96, 48, 34, 10, 3, 4
2021/3/13, 80, 72, 37, 15, 4, 5
2021/3/14, 102, 72, 35, 13, 3, 5
2021/3/15, 103, 95, 29, 15, 4, 5
2021/3/16, 118, 97, 29, 15, 4, 7
2021/3/17, 131, 91, 40, 10, 6, 4
2021/3/18, 132, 41, 41, 6, 2, 4
2021/3/19, 72, 66, 32, 12, 2, 6
2021/3/20, 126, 82, 35, 18, 3, 7
2021/3/21, 147, 331, 23, 9, 4, 4
2021/3/22, 258, 62, 19, 8, 6, 5
2021/3/23, 121, 62, 31, 30, 5, 3
2021/3/24, 109, 65, 31, 35, 3, 5
2021/3/25, 98, 72, 31, 17, 3, 6
2021/3/26, 97, 89, 29, 22, 3, 7
2021/3/27, 123, 79, 34, 17, 4, 7
2021/3/28, 125, 68, 31, 8, 5, 2
2021/3/29, 105, 292, 32, 7, 4, 1
2021/3/30, 211, 118, 33, 7, 2, 2
2021/3/31, 195, 66, 35, 14, 1, 5
2020/10/1, 94, 58, 21, 11, 3, 8
2020/10/2, 100, 55, 19, 9, 3, 6
2020/10/3, 92, 58, 24, 10, 4, 7
2020/10/4, 94, 58, 24, 13, 3, 8
2020/10/5, 103, 60, 23, 13, 3, 8
2020/10/6, 121, 45, 30, 10, 5, 7
2020/10/7, 104, 62, 28, 12, , 7
2020/10/8, 102, 66, 29, 13, 1, 6
2020/10/9, 97, 61, 26, 12, 1, 6
2020/10/10, 104, 63, 29, 12, , 6
2020/10/11, 114, 67, 30, 14, 1, 7
2020/10/12, 112, 70, 33, 14, , 7
2020/10/13, 95, 70, 41, 12, 1, 8
2020/10/14, 133, 85, 41, 10, 1, 8
2020/10/15, 163, 85, 39, 10, 2, 8
2020/10/16, 158, 79, 37, 11, 3, 9
2020/10/17, 146, 94, 41, 8, 3, 7
2020/10/18, 165, 83, 36, 13, 3, 8
2020/10/19, 147, 74, 34, 13, 5, 8
2020/10/20, 131, 77, 31, 13, 6, 9
2020/10/21, 140, 71, 30, 13, 3, 10
2020/10/22, 122, 84, 37, 16, 3, 12
2020/10/23, 141, 88, 34, 16, 3, 14
2020/10/24, 156, 74, 29, 14, 4, 11
2020/10/25, 150, 69, 27, 13, 4, 9
2020/10/26, 100, 108, 35, 14, 4, 12
2020/10/27, 176, 84, 30, 15, 5, 12
2020/10/28, 135, 80, 30, 14, 10, 10
2020/10/29, 138, 83, 30, 15, 10, 11
2020/10/30, 128, 105, 34, 14, 9, 11
2020/10/31, 154, 80, 32, 13, 9, 10
2020/11/1, 129, 78, 30, 15, 9, 11
2020/11/2, 114, 85, 28, 16, 10, 11
2020/11/3, 140, 72, 27, 14, 6, 10
2020/11/4, 146, 78, 34, 18, 6, 10
2020/11/5, 119, 83, 32, 22, 1, 10
2020/11/6, 137, 80, 34, 21, 2, 9
2020/11/7, 138, 89, 36, 21, 1, 8
2020/11/8, 164, 82, 31, 21, 2, 9
2020/11/9, 150, 101, 36, 19, 7, 8
2020/11/10, 170, 120, 42, 16, 2, 8
2020/11/11, 179, 100, 42, 22, 2, 11
2020/11/12, 166, 103, 47, 21, 2, 9
2020/11/13, 163, 82, 39, 13, 2, 5
2020/11/14, 157, 93, 31, 15, 2, 7
2020/11/15, 165, 66, 29, 12, 2, 4
2020/11/16, 124, 64, 29, 8, 2, 6
2020/11/17, 130, 66, 34, 13, 2, 6
2020/11/18, 113, 72, 36, 15, 2, 6
2020/11/19, 129, 68, 41, 12, 2, 5
2020/11/20, 118, 66, 29, 13, 2, 6
2020/11/21, 124, 72, 32, 18, 3, 7
2020/11/22, 119, 73, 38, 16, 3, 6
2020/11/23, 122, 72, 48, 13, 5, 9
2020/11/24, 139, 80, 39, 14, 1, 5
2020/11/25, 146, 82, 41, 12, 2, 6
2020/11/26, 166, 53, 32, 9, 2, 5
2020/11/27, 88, 135, 32, 15, 2, 7
2020/11/28, 122, 73, 30, 20, 2, 9
2020/11/29, 124, 73, 24, 20, 2, 9
2020/11/30, 114, 83, 28, 29, 3, 11
2020/12/1, 132, 65, 25, 19, 2, 9
2020/12/2, 115, 73, 19, 17, 2, 10
2020/12/3, 119, 65, 19, 18, 2, 9
2020/12/4, 103, 63, 40, 16, 5, 8
2020/12/5, 121, 61, 22, 17, 3, 7
2020/12/6, 116, 84, 28, 20, 3, 11
2020/12/7, 139, 73, 28, 20, 3, 9
2020/12/8, 126, 79, 24, 21, 3, 11
2020/12/9, 124, 76, 25, 19, 3, 8
2020/12/10, 128, 73, 29, 10, 3, 5
2020/12/11, 137, 63, 29, 9, 2, 5
2020/12/12, 126, 56, 26, 7, 3, 5
2020/12/13, 102, 54, 28, 8, 3, 4
2020/12/14, 96, 72, 30, 9, 3, 5
2020/12/15, 118, 70, 29, 8, 3, 4
2020/12/16, 131, 66, 31, 7, 2, 4
2020/12/17, 133, 68, 27, 13, 2, 7
2020/12/18, 105, 84, 27, 16, 3, 9
2020/12/19, 121, 86, 17, 18, 3, 11
2020/12/20, 125, 78, 21, 17, 3, 12
2020/12/21, 116, 76, 25, 17, 10, 10
2020/12/22, 103, 73, 29, 15, 3, 6
2020/12/23, 118, 84, 38, 15, 2, 8
2020/12/24, 191, 96, 36, 17, 2, 8
2020/12/25, 165, 83, 33, 18, 2, 9
2020/12/26, 154, 93, 37, 8, 2, 5
2020/12/27, 153, 100, 21, 12, 2, 7
2020/12/28, 155, 79, 25, 12, 1, 6
2020/12/29, 136, 69, 30, 10, 2, 5
2020/12/30, 136, 72, 29, 11, 6, 9
2020/12/31, 131, 82, 36, 9, 2, 4
2021/1/1, 138, 107, 28, 15, 1, 9
2021/1/2, 164, 103, 29, 14, 1, 8
2021/1/3, 162, 81, 33, 6, 1, 5
2020/7/1, 113, 70, 35, 4, 2, 2
2020/7/2, 116, 50, 40, 3, 5, 5
2020/7/3, 94, 47, 23, 5, 6, 3
2020/7/4, 91, 45, 37, 3, 8, 5
2020/7/5, 91, 46, 33, 4, 4, 5
2020/7/6, 87, 31, 27, 4, 2, 4
2020/7/7, 69, 31, 21, 4, 2, 4
2020/7/8, 56, 37, 20, 6, 3, 3
2020/7/9, 57, 42, 21, 4, 3, 2
2020/7/10, 67, 35, 15, 4, 7, 5
2020/7/11, 66, 34, 11, 4, 7, 5
2020/7/12, 66, 57, 11, 4, 7, 4
2020/7/13, 81, 55, 14, 6, 9, 7
2020/7/14, 98, 38, 24, 5, 7, 5
2020/7/15, 78, 34, 28, 4, 6, 4
2020/7/16, 74, 40, 19, 2, 7, 6
2020/7/17, 91, 37, 19, 4, 6, 7
2020/7/18, 70, 36, 21, 3, 3, 5
2020/7/19, 62, 53, 15, 4, 4, 6
2020/7/20, 80, 53, 15, 3, 3, 5
2020/7/21, 94, 49, 13, 4, 3, 5
2020/7/22, 87, 55, 16, 4, 4, 5
2020/7/23, 84, 45, 15, 5, 3, 6
2020/7/24, 91, 37, 7, 5, 4, 5
2020/7/25, 72, 60, 1, 11, 3, 12
2020/7/26, 107, 49, 18, 5, 3, 4
2020/7/27, 76, 37, 31, 4, 5, 3
2020/7/28, 58, 49, 13, 4, 3, 4
2020/7/29, 82, 53, 17, 5, 3, 3
2020/7/30, 93, 54, 16, 5, 2, 4
2020/7/31, 92, 52, 17, 6, 3, 4
2020/8/1, 87, 50, 13, 5, 3, 4
2020/8/2, 90, 51, 19, 6, 4, 3
2020/8/3, 91, 53, 15, 6, 4, 3
2020/8/4, 99, 56, 17, 5, 3, 3
2020/8/5, 96, 35, 31, 2, 4, 3
2020/8/6, 79, 31, 12, 3, 7, 4
2020/8/7, 75, 26, 9, 3, 3, 4
2020/8/8, 48, 40, 12, 4, 4, 5
2020/8/9, 67, 28, 9, 3, 3, 5
2020/8/10, 64, 45, 7, 5, 4, 5
2020/8/11, 75, 43, 8, 5, 3, 5
2020/8/12, 75, 48, 8, 4, 4, 6
2020/8/13, 75, 41, 5, 8, 4, 6
2020/8/14, 75, 38, 8, 5, 3, 6
2020/8/15, 65, 52, 10, 6, 4, 7
2020/8/16, 83, 55, 13, 6, 3, 7
2020/8/17, 89, 57, 7, 6, 3, 7
2020/8/18, 84, 56, 16, 4, 4, 6
2020/8/19, 82, 42, 12, 4, 3, 5
2020/8/20, 79, 32, 10, 3, 3, 5
2020/8/21, 64, 34, 31, 3, 5, 6
2020/8/22, 70, 35, 11, 3, 1, 4
2020/8/23, 61, 31, 8, 4, 2, 5
2020/8/24, 61, 40, 8, 5, 2, 6
2020/8/25, 72, 48, 8, 4, 2, 5
2020/8/26, 69, 49, 10, 5, 2, 5
2020/8/27, 71, 42, 11, 4, 2, 4
2020/8/28, 68, 45, 8, 5, 4, 6
2020/8/29, 80, 28, 9, 4, 3, 6
2020/8/30, 65, 26, 9, 4, 7, 7
2020/8/31, 50, 29, 13, 4, 2, 5
2020/9/1, 50, 51, 9, 7, 1, 6
2020/9/2, 81, 48, 7, 7, 2, 7
2020/9/3, 82, 41, 10, 4, 1, 6
2020/9/4, 72, 40, 15, 6, 2, 5
2020/9/5, 58, 33, 14, 6, 3, 6
2020/9/6, 69, 39, 16, 5, 2, 7
2020/9/7, 66, 45, 9, 5, 4, 5
2020/9/8, 71, 50, 12, 7, 2, 7
2020/9/9, 78, 54, 15, 8, 3, 7
2020/9/10, 95, 49, 13, 8, 3, 7
2020/9/11, 85, 40, 15, 8, 3, 7
2020/9/12, 83, 60, 21, 9, 3, 7
2020/9/13, 100, 57, 19, 8, 3, 7
2020/9/14, 95, 48, 16, 5, 3, 6
2020/9/15, 99, 68, 31, 3, 3, 5
2020/9/16, 88, 50, 17, 4, 7, 7
2020/9/17, 101, 48, 14, 4, 3, 5
2020/9/18, 88, 43, 12, 5, 4, 6
2020/9/19, 76, 42, 12, 6, 3, 6
2020/9/20, 78, 58, 28, 9, 3, 7
2020/9/21, 95, 69, 28, 8, 3, 7
2020/9/22, 98, 58, 23, 8, 3, 7
2020/9/23, 103, 53, 24, 6, 4, 5
2020/9/24, 85, 55, 20, 6, 3, 5
2020/9/25, 94, 50, 16, 6, 4, 5
2020/9/26, 100, 50, 16, 5, 4, 5
2020/9/27, 88, 58, 16, 8, 4, 5
2020/9/28, 77, 61, 17, 8, 4, 5
2020/9/29, 81, 56, 18, 9, 3, 6
2020/9/30, 86, 50, 21, 7, 4, 5
2020/4/1, 77, 33, 35, 2, 2, 4
2020/4/2, 70, 35, 38, 3, 2, 4
2020/4/3, 65, 36, 40, 4, 2, 3
2020/4/4, 67, 49, 42, 4, 2, 5
2020/4/5, 63, 56, 36, 3, 2, 5
2020/4/6, 70, 57, 39, 2, 2, 6
2020/4/7, 84, 47, 39, 2, 2, 5
2020/4/8, 73, 50, 41, 2, 2, 7
2020/4/9, 75, 54, 36, 3, 2, 6
2020/4/10, 84, 62, 36, 3, 2, 6
2020/4/11, 87, 52, 35, 3, 2, 7
2020/4/12, 78, 65, 36, 3, 2, 6
2020/4/13, 86, 56, 40, 2, 2, 6
2020/4/14, 91, 57, 34, 3, 2, 6
2020/4/15, 85, 62, 37, 3, 2, 7
2020/4/16, 84, 60, 34, 2, 2, 7
2020/4/17, 87, 54, 32, 1, 2, 7
2020/4/18, 92, 45, 37, 2, 2, 7
2020/4/19, 88, 35, 34, 2, 2, 6
2020/4/20, 70, 43, 37, 2, 2, 6
2020/4/21, 61, 63, 41, 3, 2, 7
2020/4/22, 68, 44, 48, 3, 5, 6
2020/4/23, 72, 42, 31, 5, 4, 10
2020/4/24, 93, 54, 27, 8, 4, 4
2020/4/25, 75, 43, 31, 7, 4, 4
2020/4/26, 71, 47, 31, 6, 4, 4
2020/4/27, 80, 49, 38, 7, 4, 4
2020/4/28, 73, 54, 41, 7, 4, 3
2020/4/29, 79, 49, 32, 7, 9, 6
2020/4/30, 84, 61, 37, 9, 4, 4
2020/5/1, 74, 58, 29, 7, 4, 4
2020/5/2, 73, 60, 34, 5, 4, 4
2020/5/3, 95, 44, 37, 5, 4, 4
2020/5/4, 89, 41, 40, 6, 4, 4
2020/5/5, 72, 42, 41, 6, 4, 4
2020/5/6, 88, 41, 41, 8, 4, 4
2020/5/7, 78, 56, 32, 8, 4, 3
2020/5/8, 88, 63, 36, 6, 4, 4
2020/5/9, 107, 76, 40, 7, 4, 4
2020/5/10, 132, 50, 41, 6, 7, 6
2020/5/11, 107, 46, 37, 6, 4, 6
2020/5/12, 94, 136, 40, 5, 7, 7
2020/5/13, 99, 57, 19, 4, 3, 5
2020/5/14, 83, 81, 43, 3, 2, 5
2020/5/15, 136, 54, 39, 3, 2, 2
2020/5/16, 105, 59, 41, 5, 2, 3
2020/5/17, 88, 126, 40, 3, 2, 4
2020/5/18, 138, 65, 41, 4, 2, 4
2020/5/19, 95, 109, 55, 3, 9, 5
2020/5/20, 111, 58, 41, 6, 2, 4
2020/5/21, 101, 78, 38, 3, 2, 6
2020/5/22, 114, 95, 31, 3, 2, 7
2020/5/23, 117, 97, 34, 3, 7, 12
2020/5/24, 124, 78, 30, 3, 2, 7
2020/5/25, 125, 75, 30, 3, 2, 7
2020/5/26, 128, 86, 31, 3, 2, 7
2020/5/27, 144, 103, 29, 3, 5, 10
2020/5/28, 141, 122, 43, 3, 4, 7
2020/5/29, 143, 58, 38, 4, 1, 9
2020/5/30, 92, 52, 41, 4, 4, 10
2020/5/31, 81, 56, 40, 5, 3, 10
2020/6/1, 89, 123, 38, 6, 2, 8
2020/6/2, 94, 61, 38, 6, 3, 7
2020/6/3, 85, 45, 38, 5, 3, 7
2020/6/4, 89, 45, 40, 6, 3, 9
2020/6/5, 78, 70, 39, 7, 4, 8
2020/6/6, 107, 49, 28, 4, 3, 7
2020/6/7, 110, 48, 37, 4, 5, 7
2020/6/8, 72, 55, 29, 5, 2, 4
2020/6/9, 93, 58, 28, 4, 2, 4
2020/6/10, 86, 51, 28, 4, 2, 4
2020/6/11, 89, 53, 33, 4, 2, 3
2020/6/12, 96, 61, 31, 4, 3, 4
2020/6/13, 93, 60, 34, 4, 2, 5
2020/6/14, 113, 67, 35, 8, 2, 6
2020/6/15, 117, 81, 33, 8, 2, 6
2020/6/16, 136, 71, 39, 3, 4, 4
2020/6/17, 105, 57, 30, 2, 2, 3
2020/6/18, 110, 51, 27, 3, 3, 3
2020/6/19, 78, 57, 24, 3, 3, 4
2020/6/20, 108, 51, 21, 3, 2, 4
2020/6/21, 90, 46, 23, 4, 3, 4
2020/6/22, 82, 45, 25, 4, 3, 4
2020/6/23, 78, 48, 20, 4, 2, 5
2020/6/24, 83, 47, 28, 5, 2, 4
2020/6/25, 75, 50, 55, 4, 3, 4
2020/6/26, 70, 58, 23, 3, 5, 5
2020/6/27, 76, 46, 21, 3, 2, 3
2020/6/28, 69, 54, 19, 3, 2, 4
2020/6/29, 73, 58, 26, 4, 2, 3
2020/6/30, 92, 63, 32, 4, 2, 5
2020/1/1, 171, 114, 29, 13, 4, 8
2020/1/2, 168, 77, 31, 16, 3, 9
2020/1/3, 131, 91, 28, 13, 3, 8
2020/1/4, 160, 76, 31, 12, 3, 7
2020/1/5, 142, 72, 28, 16, 3, 8
2020/1/6, 120, 65, 39, 12, 5, 7
2020/1/7, 115, 56, 24, 6, , 5
2020/1/8, 93, 48, 15, 9, 1, 7
2020/1/9, 76, 52, 36, 10, 2, 7
2020/1/10, 89, 64, 35, 15, 2, 6
2020/1/11, 94, 64, 37, 14, 2, 5
2020/1/12, 99, 55, 29, 10, 2, 2
2020/1/13, 90, 49, 33, 10, 2, 2
2020/1/14, 100, 54, 36, 7, 4, 1
2020/1/15, 123, 60, 31, 8, 1, 5
2020/1/16, 122, 56, 37, 12, 2, 7
2020/1/17, 108, 64, 30, 12, 2, 4
2020/1/18, 118, 72, 35, 12, 1, 5
2020/1/19, 133, 62, 33, 13, 2, 4
2020/1/20, 112, 72, 32, 16, 2, 6
2020/1/21, 125, 61, 36, 9, 2, 3
2020/1/22, 122, 58, 32, 10, 2, 7
2020/1/23, 93, 62, 34, 13, 2, 7
2020/1/24, 94, 77, 35, 16, 2, 7
2020/1/25, 107, 72, 32, 17, 2, 6
2020/1/26, 105, 55, 31, 13, 2, 6
2020/1/27, 89, 57, 32, 9, 4, 6
2020/1/28, 101, 42, 33, 11, 2, 8
2020/1/29, 94, 57, 38, 14, 2, 8
2020/1/30, 95, 65, 34, 15, 2, 6
2020/1/31, 99, 81, 36, 17, 2, 6
2020/2/1, 115, 65, 39, 13, 2, 4
2020/2/2, 103, 75, 41, 17, 2, 6
2020/2/3, 106, 72, 39, 16, 2, 6
2020/2/4, 117, 75, 41, 12, 2, 7
2020/2/5, 118, 71, 53, 12, 4, 10
2020/2/6, 118, 65, 39, 12, 2, 6
2020/2/7, 106, 69, 42, 14, 3, 10
2020/2/8, 126, 74, 44, 18, 3, 8
2020/2/9, 129, 73, 43, 17, 2, 9
2020/2/10, 123, 75, 46, 17, 3, 7
2020/2/11, 131, 85, 48, 20, 2, 6
2020/2/12, 136, 80, 50, 18, 2, 6
2020/2/13, 161, 72, 42, 14, 5, 8
2020/2/14, 129, 86, 35, 16, 3, 7
2020/2/15, 113, 81, 35, 17, 3, 6
2020/2/16, 132, 93, 56, 18, 3, 7
2020/2/17, 109, 82, 32, 16, 3, 8
2020/2/18, 114, 77, 33, 19, 4, 4
2020/2/19, 125, 83, 35, 16, 4, 5
2020/2/20, 127, 81, 41, 8, 14, 6
2020/2/21, 150, 67, 42, 10, 7, 11
2020/2/22, 123, 77, 39, 10, , 5
2020/2/23, 146, 63, 47, 12, 1, 4
2020/2/24, 111, 79, 38, 15, 2, 7
2020/2/25, 129, 87, 34, 16, 1, 6
2020/2/26, 134, 94, 30, 15, 1, 7
2020/2/27, 135, 92, 27, 16, 1, 5
2020/2/28, 141, 88, 40, 14, 2, 10
2020/2/29, 136, 58, 38, 6, 1, 7
2020/3/1, 90, 60, 39, 9, 2, 8
2020/3/2, 112, 80, 32, 13, 1, 4
2020/3/3, 118, 64, 38, 10, 1, 5
2020/3/4, 103, 69, 37, 8, 3, 7
2020/3/5, 107, 61, 33, 6, 2, 6
2020/3/6, 112, 50, 35, 5, 3, 6
2020/3/7, 98, 62, 41, 7, 3, 7
2020/3/8, 99, 67, 45, 6, 3, 3
2020/3/9, 108, 60, 42, 3, 2, 4
2020/3/10, 94, 62, 38, 5, 3, 4
2020/3/11, 92, 73, 38, 8, 3, 8
2020/3/12, 113, 139, 36, 6, 3, 6
2020/3/13, 181, 80, 38, 4, 3, 5
2020/3/14, 138, 65, 41, 5, 3, 5
2020/3/15, 114, 70, 51, 8, 2, 6
2020/3/16, 131, 64, 51, 9, 3, 5
2020/3/17, 137, 80, 47, 12, 3, 5
2020/3/18, 146, 91, 42, 13, 3, 5
2020/3/19, 150, 88, 76, 10, 4, 24
2020/3/20, 153, 72, 39, 8, 3, 9
2020/3/21, 101, 76, 41, 5, 3, 4
2020/3/22, 139, 74, 41, 4, 5, 7
2020/3/23, 130, 66, 34, 5, 2, 5
2020/3/24, 121, 59, 27, 3, 2, 5
2020/3/25, 98, 43, 26, 2, 2, 3
2020/3/26, 76, 26, 21, 2, 2, 3
2020/3/27, 49, 16, 31, 2, 2, 2
2020/3/28, 64, 35, 26, 3, 2, 4
2020/3/29, 44, 37, 40, 3, 2, 4
2020/3/30, 58, 40, 42, 4, 2, 4
2020/3/31, 68, 50, 38, 2, 2, 3
2019/10/1, 84, 56, 26, 10, 3, 4
2019/10/2, 90, 47, 24, 9, 3, 7
2019/10/3, 72, 49, 22, 9, 4, 10
2019/10/4, 88, 60, 23, 11, 4, 9
2019/10/5, 102, 70, 26, 12, 3, 9
2019/10/6, 135, 47, 26, 7, 3, 8
2019/10/7, 82, 62, 26, 10, 3, 6
2019/10/8, 96, 59, 29, 12, 3, 11
2019/10/9, 89, 56, 27, 11, 4, 8
2019/10/10, 83, 64, 35, 12, 3, 7
2019/10/11, 105, 75, 34, 14, 3, 10
2019/10/12, 114, 71, 31, 15, 2, 10
2019/10/13, 115, 64, 26, 17, 3, 7
2019/10/14, 108, 65, 27, 14, 2, 8
2019/10/15, 115, 68, 24, 14, 2, 7
2019/10/16, 109, 73, 24, 16, 2, 9
2019/10/17, 128, 83, 32, 19, 2, 7
2019/10/18, 148, 71, 32, 14, 2, 6
2019/10/19, 139, 82, 30, 15, 1, 7
2019/10/20, 143, 84, 34, 17, 2, 6
2019/10/21, 139, 74, 31, 18, 1, 6
2019/10/22, 141, 75, 29, 17, 2, 8
2019/10/23, 124, 76, 35, 19, 2, 9
2019/10/24, 138, 84, 39, 19, 2, 7
2019/10/25, 163, 91, 37, 15, 2, 8
2019/10/26, 157, 78, 33, 14, 2, 11
2019/10/27, 141, 179, 25, 16, 4, 10
