date, pm25, pm10, o3, no2, so2, co
2018/7/12, 97, 51, 23, 11, 6, 8
2018/7/13, 74, 56, 58, 16, 7, 9
2018/7/14, 71, 55, 18, 13, 7, 8
2018/7/15, 90, 65, 11, 15, 4, 10
2018/7/16, 104, 63, 225, 14, 4, 8
2018/7/17, 88, 68, 20, 13, 5, 8
2018/7/18, 96, 47, 25, 10, 5, 7
2018/7/19, 83, 54, 138, 16, 4, 11
2018/7/20, 90, 71, 46, 17, 6, 10
2018/7/21, 116, 41, 11, 13, 4, 10
2018/7/22, 78, 44, 16, 12, 5, 9
2018/7/23, 87, 61, 45, 12, 5, 8
2018/7/24, 90, 53, 7, 13, 3, 8
2018/7/25, 86, 52, 4, 10, 3, 9
2018/7/26, 85, 32, 1, 9, 2, 9
2018/7/27, 80, 49, 8, 8, 2, 8
2018/7/28, 92, 84, 19, 10, 3, 9
2018/7/29, 112, 87, 24, 9, 3, 8
2018/7/30, 108, 111, 13, 15, 3, 9
2018/7/31, 127, 76, 15, 14, 3, 10
2018/8/1, 118, 98, 18, 8, 2, 6
2018/8/2, 146, 94, 12, 11, 3, 8
2018/8/3, 149, 166, 17, 11, 4, 7
2018/8/4, 153, 172, 5, 10, 3, 6
2018/8/5, 146, 99, 63, 12, 4, 9
2018/8/6, 142, 81, 21, 12, 5, 9
2018/8/7, 116, 55, 16, 12, 3, 9
2018/8/8, 77, 52, 21, 11, 3, 8
2018/8/9, 87, 54, 26, 20, 3, 14
2018/8/10, 108, 57, 16, 13, 3, 9
2018/8/11, 94, 47, 11, 10, 3, 6
2018/8/12, 87, 63, 27, 11, 3, 8
2018/8/13, 99, 84, 24, 16, 4, 9
2018/8/14, 122, 86, 24, 11, 4, 6
2018/8/15, 111, 67, 42, 14, 4, 10
2018/8/16, 94, 63, 20, 12, 6, 8
2018/8/17, 93, 54, 26, 15, 4, 9
2018/8/18, 90, 68, 40, 18, 5, 12
2018/8/19, 107, 91, 58, 17, 5, 10
2018/8/20, 127, 45, 18, 14, 8, 8
2018/8/21, 84, 47, 15, 13, 4, 8
2018/8/22, 91, 53, 5, 10, 4, 9
2018/8/23, 90, 57, 9, 10, 3, 7
2018/8/24, 70, 58, 11, 9, 3, 7
2018/8/25, 54, 57, 17, 8, 3, 7
2018/8/26, 62, 42, 16, 13, 4, 9
2018/8/27, 62, 42, 7, 12, 3, 9
2018/8/28, 78, 42, 14, 13, 3, 9
2018/8/29, 70, 72, 18, 14, 3, 11
2018/8/30, 111, 100, 77, 13, 4, 9
2018/8/31, 120, 73, 3, 17, 4, 13
2018/9/1, 106, 63, 112, 12, 4, 11
2018/9/2, 108, 56, 72, 15, 4, 12
2018/9/3, 113, 70, 8, 22, 4, 15
2018/9/4, 135, 71, 10, 13, 3, 10
2018/9/5, 111, 83, 22, 12, 3, 10
2018/9/6, 103, 62, 16, 18, 5, 13
2018/9/7, 104, 56, 6, 11, 5, 7
2018/9/8, 83, 44, 10, 9, 4, 6
2018/9/9, 61, 58, 12, 13, 8, 8
2018/9/10, 84, 54, 16, 11, 4, 8
2018/9/11, 71, 69, 11, 10, 3, 7
2018/9/12, 67, 73, 12, 9, 4, 7
2018/9/13, 58, 73, 19, 11, 4, 7
2018/9/14, 73, 78, 22, 12, 3, 8
2018/9/15, 82, 84, 18, 12, 4, 8
2018/9/16, 102, 98, 25, 14, 3, 8
2018/9/17, 127, 102, 30, 13, 4, 8
2018/9/18, 126, 106, 34, 18, 5, 10
2018/9/19, 137, 117, 50, 24, 8, 13
2018/9/20, 156, 77, 11, 12, 5, 7
2018/9/21, 90, 33, 13, 9, 3, 6
2018/9/22, 52, 44, 10, 7, 3, 6
2018/9/23, 78, 30, 6, 11, 4, 7
2018/9/24, 60, 38, 10, 10, 2, 8
2018/9/25, 79, 68, 24, 14, 3, 10
2018/9/26, 107, 112, 39, 19, 3, 19
2018/9/27, 164, 149, 31, 24, 4, 25
2018/9/28, 168, 149, 32, 25, 4, 19
2018/9/29, 162, 88, 34, 16, 4, 10
2018/9/30, 141, 112, 45, 23, 5, 13
2018/4/1, 151, 83, 86, 13, 3, 6
2018/4/2, 159, 90, 82, 16, 4, 8
2018/4/3, 166, 105, 62, 16, 5, 9
2018/4/4, 177, 197, 110, 12, 6, 7
2018/4/5, 166, 115, 57, 11, 6, 6
2018/4/6, 149, 57, 60, 9, 3, 4
2018/4/7, 104, 57, 67, 8, 3, 4
2018/4/8, 95, 53, 34, 11, 4, 8
2018/4/9, 81, 81, 94, 11, 4, 8
2018/4/10, 129, 52, 50, 6, 3, 4
2018/4/11, 71, 74, 83, 11, 4, 8
2018/4/12, 89, 108, 76, 15, 4, 9
2018/4/13, 105, 126, 61, 17, 4, 10
2018/4/14, 138, 187, 91, 17, 5, 14
2018/4/15, 161, 251, 48, 19, 6, 15
2018/4/16, 173, 178, 33, 15, 4, 9
2018/4/17, 164, 127, 46, 10, 3, 3
2018/4/18, 120, 162, 55, 15, 5, 7
2018/4/19, 158, 308, 25, 12, 4, 5
2018/4/20, 156, 425, 55, 9, 3, 3
2018/4/21, 168, 129, 58, 10, 5, 4
2018/4/22, 125, 125, 69, 18, 3, 8
2018/4/23, 121, 165, 81, 18, 4, 11
2018/4/24, 170, 219, 61, 21, 4, 23
2018/4/25, 184, 327, 73, 20, 5, 15
2018/4/26, 206, 242, 54, 12, 4, 6
2018/4/27, 177, 250, 58, 9, 4, 6
2018/4/28, 171, 170, 82, 12, 5, 7
2018/4/29, 165, , , , , 
2018/5/1, 144, 132, 52, 8, 3, 4
2018/5/2, 134, 92, 29, 10, 3, 4
2018/5/3, 116, 83, 54, 11, 4, 5
2018/5/4, 131, 103, 94, 15, 4, 8
2018/5/5, 149, 146, 49, 17, 4, 10
2018/5/6, 165, 137, 78, 16, 4, 13
2018/5/7, 168, 89, 64, 8, 2, 3
2018/5/8, 120, 98, 68, 14, 8, 6
2018/5/9, 143, 86, 100, 14, 3, 10
2018/5/10, 167, 121, 103, 18, 5, 15
2018/5/11, 178, 136, 97, 21, 6, 17
2018/5/12, 186, 91, 61, 7, 4, 8
2018/5/13, 144, 65, 56, 12, 4, 8
2018/5/14, 128, 78, 78, 14, 4, 9
2018/5/15, 148, 87, 80, 12, 3, 8
2018/5/16, 147, 125, 99, 10, 5, 8
2018/5/17, 173, 99, 92, 9, 5, 8
2018/5/18, 162, 109, 69, 31, 11, 16
2018/5/19, 161, 91, 84, 25, 13, 11
2018/5/20, 152, 80, 74, 23, 12, 9
2018/5/21, 157, 97, 89, 34, 16, 18
2018/5/22, 169, 126, 115, 41, 18, 23
2018/5/23, 176, 108, 78, 36, 18, 17
2018/5/24, 167, 90, 80, 35, 12, 17
2018/5/25, 147, 105, 90, 34, 17, 17
2018/5/26, 159, 135, 71, 31, 11, 12
2018/5/27, 174, 133, 94, 33, 19, 15
2018/5/28, 169, 172, 81, 32, 15, 15
2018/5/29, 178, 222, 41, 16, 14, 8
2018/5/30, 159, 127, 50, 23, 16, 9
2018/5/31, 159, 96, 52, 11, 9, 7
2018/6/1, 152, , , , , 
2018/6/3, 132, 93, 47, 13, 10, 9
2018/6/4, 144, 67, 37, 14, 9, 9
2018/6/5, 128, 70, 24, 16, 10, 9
2018/6/6, 138, 88, 58, 18, 13, 10
2018/6/7, 142, 121, 29, 16, 11, 11
2018/6/8, 156, 58, 38, 15, 12, 9
2018/6/9, 106, 55, 108, 18, 8, 9
2018/6/10, 107, 81, 102, 16, 8, 8
2018/6/11, 120, 520, 44, 19, 8, 8
2018/6/12, 179, 946, 28, 10, 7, 9
2018/6/13, 245, 785, 24, 12, 6, 6
2018/6/14, 202, 618, 27, 12, 3, 5
2018/6/15, 165, 467, 28, 12, 7, 5
2018/6/16, 156, 240, 37, 10, 6, 6
2018/6/17, 131, 117, 48, 16, 6, 7
2018/6/18, 154, 102, 99, 13, 6, 6
2018/6/19, 130, 142, 82, 23, 10, 9
2018/6/20, 160, 201, 95, 23, 10, 9
2018/6/21, 163, 145, 117, 29, 9, 11
2018/6/22, 147, 150, 90, 27, 10, 10
2018/6/23, 148, 127, 73, 20, 10, 8
2018/6/24, 129, 209, 47, 18, 6, 7
2018/6/25, 145, 89, 10, 22, 5, 9
2018/6/26, 116, 61, 47, 13, 4, 8
2018/6/27, 102, 42, 23, 14, 3, 7
2018/6/28, 54, 59, 22, 16, 4, 9
2018/6/29, 89, 65, 23, 19, 8, 8
2018/6/30, 101, 57, 26, 13, 3, 8
2018/1/20, 290, , , , , 
2018/1/23, 214, 190, 2, 9, , 8
2018/1/24, 314, 129, 5, 6, 1, 5
2018/1/25, 205, , , , , 
2018/1/27, 369, 292, 1, 13, 1, 19
2018/1/28, 321, 243, 2, 17, 3, 16
2018/1/29, 293, 209, 2, 14, 3, 9
2018/1/30, 210, 193, 3, 12, 3, 11
2018/1/31, 208, 259, 61, 18, 5, 15
2018/2/1, 220, 231, 46, 15, 3, 14
2018/2/2, 202, 176, 62, 15, 3, 9
2018/2/3, 220, 162, 74, 13, 3, 10
2018/2/4, 188, 193, 56, 16, 4, 13
2018/2/5, 206, 163, 63, 14, 4, 10
2018/2/6, 249, 138, 76, 14, 3, 11
2018/2/7, 194, 183, 59, 19, 3, 21
2018/2/8, 220, 199, 79, 18, 4, 19
2018/2/9, 266, 252, 75, 23, 5, 37
2018/2/10, 273, 188, 43, 18, 4, 17
2018/2/11, 220, 97, 23, 8, 2, 4
2018/2/12, 161, 99, 51, 12, 2, 8
2018/2/13, 173, 80, 48, 9, 2, 5
2018/2/14, 151, 86, 56, 9, 3, 6
2018/2/15, 157, 111, 57, 12, 3, 9
2018/2/16, 169, 109, 65, 13, 4, 10
2018/2/17, 176, 102, 73, 13, 3, 12
2018/2/18, 173, 132, 53, 17, 4, 19
2018/2/19, 196, 130, 51, 17, 4, 17
2018/2/20, 195, 151, 70, 27, 5, 54
2018/2/21, 210, 118, 52, 18, 5, 17
2018/2/22, 183, 140, 47, 21, 5, 22
2018/2/23, 200, 141, 50, 19, 5, 14
2018/2/24, 200, 97, 52, 11, 4, 9
2018/2/25, 175, 92, 63, 8, 3, 5
2018/2/26, 144, 127, 65, 11, 3, 7
2018/2/27, 171, 191, 73, 14, 4, 12
2018/2/28, 230, 179, 83, 14, 4, 13
2018/3/1, 183, 198, 73, 16, 3, 17
2018/3/2, 188, 143, 58, 12, 5, 8
2018/3/3, 154, 126, 60, 10, 4, 7
2018/3/4, 147, 117, 74, 12, 4, 6
2018/3/5, 157, 114, 71, 12, 4, 5
2018/3/6, 145, 127, 85, 10, 4, 5
2018/3/7, 146, 124, 114, 13, 7, 5
2018/3/8, 162, 126, 72, 11, 5, 8
2018/3/9, 152, 110, 49, 11, 4, 6
2018/3/10, 145, 126, 78, 11, 4, 8
2018/3/11, 156, 152, 63, 15, 5, 10
2018/3/12, 171, 155, 83, 15, 4, 7
2018/3/13, 165, 251, 51, 16, 4, 12
2018/3/14, 182, 205, 46, 13, 4, 7
2018/3/15, 187, 166, 68, 15, 8, 9
2018/3/16, 190, , , , , 
2018/3/21, 182, 81, 60, 10, 5, 5
2018/3/22, 149, 73, 71, 12, 3, 8
2018/3/23, 142, 79, 69, 12, 3, 8
2018/3/24, 154, 83, 70, 11, 5, 5
2018/3/25, 166, 79, 71, 13, 3, 7
2018/3/26, 151, 98, 54, 17, 4, 13
2018/3/27, 165, 127, 64, 15, 4, 15
2018/3/28, 172, 86, 75, 12, 5, 6
2018/3/29, 153, 102, 72, 15, 4, 6
2018/3/30, 157, 110, 62, 13, 4, 8
2018/3/31, 175, 85, 74, 12, 3, 6
2024/11/15, , 363, 65, 27, 6, 23
2024/10/6, , 90, 58, 13, 4, 13
2021/11/27, , 345, 140, 49, 5, 34
2021/11/28, , 243, 23, 52, 6, 29
2021/1/31, , 327, 41, 69, 8, 37
2021/3/29, , 385, 37, 10, 8, 4
2019/12/31, , 581, 19, 26, 7, 46
2018/12/31, , 497, 3, 39, 13, 36
2018/4/30, , 113, 44, 9, 3, 6
2018/6/2, , 105, 56, 10, 8, 7
2018/1/19, , 459, , , , 
2018/1/22, , 207, , , , 
2018/1/26, , 418, 1, 19, 2, 30
2018/3/20, , 135, 67, 8, 6, 5
2023/7/20, , , 13, 17, 3, 5
